Date,Ticker,Name,Open,High,Low,Close,Volume
2025-09-30 00:00:00+02:00,ACED,ACE DIGITAL,1.2200000286102295,1.2798000574111938,1.0499999523162842,1.1100000143051147,7091597
2025-10-01 00:00:00+02:00,ACED,ACE DIGITAL,1.184599995613098,1.184599995613098,1.0262000560760498,1.1480000019073486,1334278
2025-10-02 00:00:00+02:00,ACED,ACE DIGITAL,1.1150000095367432,1.149999976158142,1.0513999462127686,1.125,486074
2025-10-03 00:00:00+02:00,ACED,ACE DIGITAL,1.1299999952316284,1.1299999952316284,1.070199966430664,1.0707999467849731,366104
2025-10-06 00:00:00+02:00,ACED,ACE DIGITAL,1.100200057029724,1.2000000476837158,1.100200057029724,1.149999976158142,679930
2025-10-07 00:00:00+02:00,ACED,ACE DIGITAL,1.1979999542236328,1.2400000095367432,1.1399999856948853,1.1799999475479126,1042845
2025-10-08 00:00:00+02:00,ACED,ACE DIGITAL,1.1799999475479126,1.1799999475479126,1.1399999856948853,1.1399999856948853,154035
2025-10-09 00:00:00+02:00,ACED,ACE DIGITAL,1.1998000144958496,1.1998000144958496,1.1202000379562378,1.1202000379562378,592882
2025-10-10 00:00:00+02:00,ACED,ACE DIGITAL,1.1203999519348145,1.1399999856948853,1.034999966621399,1.0506000518798828,583576
2025-10-13 00:00:00+02:00,ACED,ACE DIGITAL,1.0515999794006348,1.149799942970276,1.0199999809265137,1.0499999523162842,190945
2025-10-14 00:00:00+02:00,ACED,ACE DIGITAL,1.0199999809265137,1.0997999906539917,0.9800000190734864,1.0299999713897705,182720
2025-10-15 00:00:00+02:00,ACED,ACE DIGITAL,1.0299999713897705,1.0496000051498413,0.9800000190734864,0.9807000160217284,281739
2025-10-16 00:00:00+02:00,ACED,ACE DIGITAL,0.9800000190734864,1.0190000534057615,0.9800000190734864,1.0190000534057615,46190
2025-10-17 00:00:00+02:00,ACED,ACE DIGITAL,0.9800000190734864,1.0,0.9800000190734864,1.0,137535
2025-10-20 00:00:00+02:00,ACED,ACE DIGITAL,0.962000012397766,1.0,0.962000012397766,0.9975000023841858,63902
2025-10-21 00:00:00+02:00,ACED,ACE DIGITAL,0.9624000191688538,0.998199999332428,0.9624000191688538,0.9627000093460084,32740
2025-10-22 00:00:00+02:00,ACED,ACE DIGITAL,0.9627000093460084,0.9627000093460084,0.8001000285148621,0.8799999952316284,57390
2025-10-23 00:00:00+02:00,ACED,ACE DIGITAL,0.8899999856948853,0.9100000262260436,0.800000011920929,0.800000011920929,53399
2025-10-24 00:00:00+02:00,ACED,ACE DIGITAL,0.7599999904632568,0.9298999905586244,0.7599999904632568,0.9200000166893004,64169
2025-10-27 00:00:00+01:00,ACED,ACE DIGITAL,0.9998999834060668,0.9998999834060668,0.9200000166893004,0.930999994277954,97664
2025-10-28 00:00:00+01:00,ACED,ACE DIGITAL,0.9998999834060668,0.9998999834060668,0.8686000108718872,0.8686000108718872,17191
2025-10-29 00:00:00+01:00,ACED,ACE DIGITAL,0.949999988079071,0.949999988079071,0.8999999761581421,0.8999999761581421,100487
2025-10-30 00:00:00+01:00,ACED,ACE DIGITAL,0.8999999761581421,0.8999999761581421,0.8001000285148621,0.8500000238418579,59953
2025-10-31 00:00:00+01:00,ACED,ACE DIGITAL,0.8999999761581421,0.8999999761581421,0.8001000285148621,0.8999999761581421,136051
2025-11-03 00:00:00+01:00,ACED,ACE DIGITAL,1.0199999809265137,1.0199999809265137,0.949999988079071,0.949999988079071,42701
2025-11-04 00:00:00+01:00,ACED,ACE DIGITAL,0.949999988079071,0.949999988079071,0.8600000143051147,0.9399999976158142,22566
2025-11-05 00:00:00+01:00,ACED,ACE DIGITAL,0.949999988079071,0.949999988079071,0.9298999905586243,0.9298999905586243,6139
2025-11-06 00:00:00+01:00,ACED,ACE DIGITAL,0.949999988079071,0.949999988079071,0.8309999704360962,0.8999000191688538,63201
2025-11-07 00:00:00+01:00,ACED,ACE DIGITAL,0.9399999976158142,0.9399999976158142,0.75,0.800000011920929,243231
2025-11-10 00:00:00+01:00,ACED,ACE DIGITAL,0.8199999928474426,0.8888999819755554,0.8199999928474426,0.8500999808311462,24265
2025-11-11 00:00:00+01:00,ACED,ACE DIGITAL,0.989799976348877,0.989799976348877,0.8899999856948853,0.9399999976158142,114823
2025-11-12 00:00:00+01:00,ACED,ACE DIGITAL,0.9399999976158142,0.9900000095367432,0.8500999808311462,0.9700000286102295,154084
2025-11-13 00:00:00+01:00,ACED,ACE DIGITAL,0.9700000286102295,0.9700000286102295,0.9100000262260437,0.9100000262260437,18755
2025-11-14 00:00:00+01:00,ACED,ACE DIGITAL,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,90000
2025-11-17 00:00:00+01:00,ACED,ACE DIGITAL,0.9799000024795532,0.9799000024795532,0.968999981880188,0.968999981880188,12744
2025-11-18 00:00:00+01:00,ACED,ACE DIGITAL,0.8500000238418579,0.9599000215530396,0.8011000156402588,0.8999999761581421,129535
2025-11-19 00:00:00+01:00,ACED,ACE DIGITAL,0.9394999742507935,0.9498000144958496,0.8100000023841858,0.8100000023841858,52783
2025-11-20 00:00:00+01:00,ACED,ACE DIGITAL,0.75,0.7799999713897705,0.7200000286102295,0.75,190010
2025-11-21 00:00:00+01:00,ACED,ACE DIGITAL,0.7599999904632568,0.7599999904632568,0.6700000166893005,0.7199000120162964,246561
2025-11-24 00:00:00+01:00,ACED,ACE DIGITAL,0.8700000047683716,0.8700000047683716,0.6678000092506409,0.7398999929428101,41207
2025-11-25 00:00:00+01:00,ACED,ACE DIGITAL,0.7400000095367432,0.7400000095367432,0.670199990272522,0.6949999928474426,76721
2025-11-26 00:00:00+01:00,ACED,ACE DIGITAL,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,11
2025-11-27 00:00:00+01:00,ACED,ACE DIGITAL,0.8199999928474426,0.8199999928474426,0.710099995136261,0.7300000190734863,49572
2025-11-28 00:00:00+01:00,ACED,ACE DIGITAL,0.7599999904632568,0.7599999904632568,0.699999988079071,0.699999988079071,26813
2025-12-01 00:00:00+01:00,ACED,ACE DIGITAL,0.6499999761581421,0.75,0.6499999761581421,0.7498999834060669,2636
2025-12-02 00:00:00+01:00,ACED,ACE DIGITAL,0.8899999856948853,0.8899999856948853,0.7200000286102295,0.7200000286102295,40029
2025-12-03 00:00:00+01:00,ACED,ACE DIGITAL,0.7200000286102295,0.800000011920929,0.7200000286102295,0.7524999976158142,2777
2025-12-04 00:00:00+01:00,ACED,ACE DIGITAL,0.75,0.75,0.5512999892234802,0.6899999976158142,140433
2025-12-05 00:00:00+01:00,ACED,ACE DIGITAL,0.6899999976158142,0.6899999976158142,0.6899999976158142,0.6899999976158142,0
